"elderly","adults","adolescents","children","female","male","healthy_volunteers","inclusion","eudract_number","protocol_country_code"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"1  Male or female patients  18 years of age who have been diagnosed with Atypical Hemolytic Uremic Syndrome  aHUS   2  Patients must be receiving PT for aHUS and must be observed to  i  receive  1 PT treatment every two weeks and no more than 3 PT treatments week  at an unchanged frequency  for at least 8 weeks immediately prior to first dose of Investigational Product and  ii  receive the same volume of PP or PE and units of FFP for at least 8 weeks immediately prior to first dose of Investigational Product  3  Platelet Count Pre PT Baseline Set Point  collected immediately prior to the Qualifying PT Episode  is within 75  of the average of the pre PT platelet counts collected at Screening and during the Observation Period  4  Known complement regulatory protein genetic abnormality  i e   a mutation in Complement Protein 3  factor H or associated factor  factor I  or membrane cofactor protein 1  MCP 1  or known Factor B gain of function mutation  or known anti CFH antibody   aHUS lesions      Patients diagnosed with aHUS with any of these aHUS lesions are eligible and will be assigned to one of the following parallel categories during the treatment period of the trial     Category 1  Complement Protein 3 or factor H or factor I functional deficiency or abnormal factor interaction  C3 CFH CFI FFP Group      Category 2  Factor B Gain of Function      Category 3  Anti CFH Antibody  Anti CFH Group      Category 4  MCP 1 deficiency  MCP 1 Group   5  Patients diagnosed with HUS of the atypical type without documented complement regulatory protein genetic abnormality or known anti CFH antibody are eligible if other etiologies of HUS have been ruled out as confirmed in the Exclusion Criteria  i e   including Shiga toxin negative  non infectious  non drug exposure related  e g   cyclosporine    no known HIV positivity  and anti phospholipid antibody negative   Thrombotic thrombocytopenic purpura also must be ruled out  i e   ADAMTS 13 activity must be   5   see Exclusion Criteria   Patients meeting these conditions will be assigned to Category 5  In addition  these patients will undergo genetic testing to determine if a mutation can be identified  If a mutation is identified  the patient will be reassigned to the appropriate category  6  Lactate dehydrogenase  LDH  level   ULN  7  Creatinine level   ULN for age  8  Sexually active women of childbearing potential must be practicing an effective  reliable and medically acceptable contraceptive regimen during the entire duration of the study  including the follow up period  9  Able to give written informed consent  10  Able and willing to comply with study procedures","2008-006954-17","NL"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"1  Adult subjects  18 years old 2  Histologically confirmed recurrent disease or metastatic SCCHN tumor and or from its lymph nodal metastases originating from the oral cavity  oropharynx  hypopharynx and larynx 3  Heregulin expression level is required   Samples must be taken from subjects who have recurrent or metastatic disease  These samples can be from either rec met archived or fresh biopsy samples   No cancer treatment between time of biopsy and submission of sample   Surgical or core needle biopsy is acceptable   Fine needle aspiration or cytology is not acceptable for biopsies 4  Human papilloma virus  HPV  status or p16  surrogate for HPV  is required  These results must come from tumor tissue  These results may be obtained from either a local lab or samples sent to the central lab   HPV or p16 status can be from any tumor biopsy material from initial diagnosis 5  Measurable disease per Response Evaluation Criteria in Solid Tumor  RECIST  Version 1 1 6  Eastern Cooperative Oncology Group performance status 0 or 1 7  Hematological function  as follows    Absolute neutrophil count   1 5 x 109 L   Platelet count   100 x 109 L   Hemoglobin   10 g dL 8  Renal function  as follows  Estimated serum creatinine clearance  mL min  as an estimate of GFR   60 mL min for cisplatin and   30 mL min for carboplatin  Note  GFR will not be directly measured in this protocol  9  Hepatic function  as follows    Aspartate aminotransferase   2 5 x upper limit of normal  ULN   if liver metastases are present    5 x ULN    Alanine aminotransferase   2 5 x ULN  if liver metastases are present    5 x ULN    Alkaline phosphatase   2 0 x ULN  if bone or liver metastases are present    5 x ULN    Bilirubin   1 5 x ULN 10  Prothrombin time or partial thromboplastin time   1 5 x ULN 11  Women of childbearing potential must have a negative serum pregnancy test performed within 14 days prior to enrollment  where demanded by local regulations  test may be required within 72 hours prior to enrollment  12  12  Adult subjects of child bearing potential must agree to use double barrier contraceptive measures  Two of the following precautions must be used  bilateral vasectomy  bilateral tubal ligation  intrauterine device  IUD   combined  estrogen and progesterone containing  hormonal contraception associated with inhibition of ovulation  oral  intravaginal  transdermal   progesterone only hormonal contraception associated with inhibition of ovulation  oral  injectable  implantable   intrauterine hormone releasing system  IUS   condom with spermicide  abstinence  These contraception measures must be used for the entire duration of the study and for 6 months after the last study dose is received 13  Subjects must be willing and able to comply with schedule visits  treatment plan  laboratory tests  and other study procedures 14  Provided written informed consent s","2015-002222-40","DE"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"1  Adult subjects  18 years old 2  Histologically confirmed recurrent disease or metastatic SCCHN tumor and or from its lymph nodal metastases originating from the oral cavity  oropharynx  hypopharynx and larynx 3  Heregulin expression level is required   Samples must be taken from subjects who have recurrent or metastatic disease  These samples can be from either rec met archived or fresh biopsy samples   No cancer treatment between time of biopsy and submission of sample   Surgical or core needle biopsy is acceptable   Fine needle aspiration or cytology is not acceptable for biopsies 4  Human papilloma virus  HPV  status or p16  surrogate for HPV  is required  These results must come from tumor tissue  These results may be obtained from either a local lab or samples sent to the central lab   HPV or p16 status can be from any tumor biopsy material from initial diagnosis 5  Measurable disease per Response Evaluation Criteria in Solid Tumor  RECIST  Version 1 1 6  Eastern Cooperative Oncology Group performance status 0 or 1 7  Hematological function  as follows    Absolute neutrophil count   1 5 x 109 L   Platelet count   100 x 109 L   Hemoglobin   10 g dL 8  Renal function  as follows    Estimated serum creatinine clearance  mL min  or GFR   60 mL min for cisplatin and   30 mL min for carboplatin 9  Hepatic function  as follows    Aspartate aminotransferase   2 5 x upper limit of normal  ULN   if liver metastases are present    5 x ULN    Alanine aminotransferase   2 5 x ULN  if liver metastases are present    5 x ULN    Alkaline phosphatase   2 0 x ULN  if bone or liver metastases are present    5 x ULN    Bilirubin   1 5 x ULN 10  Prothrombin time or partial thromboplastin time   1 5 x ULN 11  Women of childbearing potential must have a negative serum pregnancy test performed within 14 days prior to enrollment  where demanded by local regulations  test may be required within 72 hours prior to enrollment  12  Adult subjects of child bearing potential must agree to use double barrier contraceptive measures  Two of the following precautions must be used  bilateral vasectomy  bilateral tubal ligation  intrauterine device  IUD   combined  estrogen and progesterone containing  hormonal contraception associated with inhibition of ovulation  oral  intravaginal  transdermal   progesterone only hormonal contraception associated with inhibition of ovulation  oral  injectable  implantable   intrauterine hormone releasing system  IUS   condom with spermicide  abstinence  These contraception measures must be used for the entire duration of the study and for 6 months after the last study dose is received 13  Subjects must be willing and able to comply with schedule visits  treatment plan  laboratory tests  and other study procedures 14  Provided written informed consent s","2015-002222-40","GB"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"1  Adult subjects  18 years old 2  Histologically confirmed recurrent disease or metastatic SCCHN tumor and or from its lymph nodal metastases originating from the oral cavity  oropharynx  hypopharynx and larynx 3  Heregulin expression level is required   Samples must be taken from subjects who have recurrent or metastatic disease  These samples can be from either rec met archived or fresh biopsy samples   No cancer treatment between time of biopsy and submission of sample   Surgical or core needle biopsy is acceptable   Fine needle aspiration or cytology is not acceptable for biopsies 4  Human papilloma virus  HPV  status or p16  surrogate for HPV  is required  These results must come from tumor tissue  These results may be obtained from either a local lab or samples sent to the central lab   HPV or p16 status can be from any tumor biopsy material from initial diagnosis 5  Measurable disease per Response Evaluation Criteria in Solid Tumor  RECIST  Version 1 1 6  Eastern Cooperative Oncology Group performance status 0 or 1 7  Hematological function  as follows    Absolute neutrophil count   1 5 x 109 L   Platelet count   100 x 109 L   Hemoglobin   10 g dL 8  Renal function  as follows    Estimated serum creatinine clearance  mL min  or glomerular filtration rate  GFR    60 mL min for cisplatin and   30 mL min for carboplatin 9  Hepatic function  as follows    Aspartate aminotransferase   2 5 x upper limit of normal  ULN   if liver metastases are present    5 x ULN    Alanine aminotransferase   2 5 x ULN  if liver metastases are present    5 x ULN    Alkaline phosphatase   2 0 x ULN  if bone or liver metastases are present    5 x ULN    Bilirubin   1 5 x ULN 10  Prothrombin time or partial thromboplastin time   1 5 x ULN 11  Women of childbearing potential must have a negative serum pregnancy test performed within 14 days prior to enrollment  where demanded by local regulations  test may be required within 72 hours prior to enrollment  12  Adult subjects of child bearing potential must agree to use double barrier contraceptive measures  Two of the following precautions must be used  bilateral vasectomy  bilateral tubal ligation  intrauterine device  IUD   combined  estrogen and progesterone containing  hormonal contraception associated with inhibition of ovulation  oral  intravaginal  transdermal   progesterone only hormonal contraception associated with inhibition of ovulation  oral  injectable  implantable   intrauterine hormone releasing system  IUS   condom with spermicide  abstinence  These contraception measures must be used for the entire duration of the study and for 6 months after the last study dose is received 13  Subjects must be willing and able to comply with schedule visits  treatment plan  laboratory tests  and other study procedures 14  Provided written informed consent s","2015-002222-40","BE"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1 Provision of informed consent 2 Male  aged 18 years or older 3 Histological or cytological confirmation of adenocarcinoma of the prostate 4 Documented evidence of bone metastasis on radionuclide bone scan  Patients must have disease involvement  75  of the spine  pelvis and ribs in the anteroposterior  AP  or posteroanterior  PA  view  Patients with  3 lesions seen on bone scan will require a CT scan  MRI or x ray to confirm 5 Biochemical progression of prostate cancer  documented while the patient is castrate   Biochemical progression is defined as at least 2 stepwise increases in PSA over a period of  1 month  values do not need to be consecutive but 2 values that have increased since the previous highest value are required  with at least 14 days between each measurement irrespective of assay or laboratory  Historical values may be used  The last PSA must be an increase of  50   of the first PSA value of the 3 values or an absolute increase of  10 ng mL over the initial PSA  The final PSA value must be  1 2 ng mL in patients who have had a radical prostatectomy and  5 ng mL in all other patients 6 Asymptomatic or mild pain from prostate cancer  defined as a score of  2 in the worst pain item of the BPI 7 Surgically castrated or continuously medically castrated with serum testosterone  2 4 nmol L  70 ng dL  8 World Health Organisation  WHO  performance status 0   1 9 Life expectancy of 6 months or more  For inclusion in the genetic component of the study  patients must fulfil the following criterion  10 Provision of informed consent for genetic research  If a patient declines to participate in the genetic research  there will be no penalty or loss of benefit to the patient  The patient will not be excluded from other aspects of the study described in this Clinical Study Protocol  so long as they consent to participate","2007-003227-20","DE"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1 Provision of informed consent 2 Male  aged 18 years or older 3 Histological or cytological confirmation of adenocarcinoma of the prostate 4 Documented evidence of bone metastasis on radionuclide bone scan  Patients must have disease involvement  75  of the spine  pelvis and ribs in the anteroposterior  AP  or posteroanterior  PA  view  Patients with  3 lesions seen on bone scan will require a CT scan  MRI or x ray to confirm 5 Biochemical progression of prostate cancer  documented while the patient is castrate   Biochemical progression is defined as at least 2 stepwise increases in PSA over a period of  1 month  values do not need to be consecutive but 2 values that have increased since the previous highest value are required  with at least 14 days between each measurement irrespective of assay or laboratory  Historical values may be used  The last PSA must be an increase of  50   of the first PSA value of the 3 values or an absolute increase of  10 ng mL over the initial PSA  The final PSA value must be  1 2 ng mL in patients who have had a radical prostatectomy and  5 ng mL in all other patients 6 Asymptomatic or mild pain from prostate cancer  defined as a score of  2 in the worst pain item of the BPI 7 Surgically castrated or continuously medically castrated with serum testosterone  2 4 nmol L  70 ng dL  8 World Health Organisation  WHO  performance status 0   1 9 Life expectancy of 6 months or more  For inclusion in the genetic component of the study  patients must fulfil the following criterion  10 Provision of informed consent for genetic research  If a patient declines to participate in the genetic research  there will be no penalty or loss of benefit to the patient  The patient will not be excluded from other aspects of the study described in this Clinical Study Protocol  so long as they consent to participate","2007-003227-20","GB"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1 Provision of informed consent 2 Male  aged 18 years or older 3 Histological or cytological confirmation of adenocarcinoma of the prostate 4 Documented evidence of bone metastasis on radionuclide bone scan  Patients must have disease involvement  75  of the spine  pelvis and ribs in the anteroposterior  AP  or posteroanterior  PA  view  Patients with  3 lesions seen on bone scan will require a CT scan  MRI or x ray to confirm 5 Biochemical progression of prostate cancer  documented while the patient is castrate   Biochemical progression is defined as at least 2 stepwise increases in PSA over a period of  1 month  values do not need to be consecutive but 2 values that have increased since the previous highest value are required  with at least 14 days between each measurement irrespective of assay or laboratory  Historical values may be used  The last PSA must be an increase of  50   of the first PSA value of the 3 values or an absolute increase of  10 ng mL over the initial PSA  The final PSA value must be  1 2 ng mL in patients who have had a radical prostatectomy and  5 ng mL in all other patients 6 Asymptomatic or mild pain from prostate cancer  defined as a score of  2 in the worst pain item of the BPI 7 Surgically castrated or continuously medically castrated with serum testosterone  2 4 nmol L  70 ng dL  8 World Health Organisation  WHO  performance status 0   1 9 Life expectancy of 6 months or more  For inclusion in the genetic component of the study  patients must fulfil the following criterion  10 Provision of informed consent for genetic research  If a patient declines to participate in the genetic research  there will be no penalty or loss of benefit to the patient  The patient will not be excluded from other aspects of the study described in this Clinical Study Protocol  so long as they consent to participate","2007-003227-20","SE"
1.0,1.0,0.0,0.0,0.0,1.0,0.0,"1  Provision of informed consent 2  Male  aged 18 years or older 3  Histological or cytological confirmation of adenocarcinoma of the prostate 4  Documented evidence of bone metastasis on radionuclide bone scan  Patients must have disease involvement  75  of the spine  pelvis and ribs in the anteroposterior  AP  or posteroanterior  PA  view  Patients with   8804 3 lesions seen on bone scan will require a CT scan  MRI or x ray to confirm 5  Biochemical progression of prostate cancer  documented while the patient is castrate    8722  Biochemical progression is defined as at least 2 stepwise increases in PSA over a period of   8805 1 month  values do not need to be consecutive but 2 values that have increased since the previous highest value are required  with at least 14 days between each measurement irrespective of assay or laboratory   8722  Historical values may be used   8722  The last PSA must be an increase of   8805 50   of the first PSA value of the 3 values or an absolute increase of   8805 10 ng mL over the initial PSA   8722  The final PSA value must be   8805 1 2 ng mL in patients who have had a radical prostatectomy and   8805 5 ng mL in all other patients 6  Asymptomatic or mild pain from prostate cancer  defined as a score of   8804 2 in the worst pain item of the BPI 7  Surgically castrated or continuously medically castrated with serum testosterone   8804 2 4 nmol L  70 ng dL  8  World Health Organisation  WHO  performance status 0   1 9  Life expectancy of 6 months or more","2007-003227-20","IT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Willing and able to provide written informed consent  Ability to comply with the protocol  Age   18 years  Histopathologically confirmed transitional cell carcinoma  T2 T4a  of the bladder  Patients with mixed histologies are required to have a dominant transitional cell pattern   Residual disease after TURBT  surgical opinion  cystoscopy or radiological presence    Fit and planned for cystectomy  according to local guidelines    N0 or M0 disease CT or MRI  within 4 weeks of registration   Representative formalin fixed paraffin embedded  FFPE  bladder tumour samples with an associated pathology report that are determined to be available and sufficient for central testing   Patients who refuse neoadjuvant cisplatin based chemotherapy or in whom neoadjuvant cisplatin based therapy is not appropriate   Eastern Cooperative Oncology Group  ECOG  Performance Status of 0 or 1  Negative pregnancy test within 2 weeks of Day 1 Cycle 1 for female patients of childbearing potential   For female patients of childbearing potential to use a highly effecting form s  of contraception  i e  one that results in a low failure rate   1  per year  when used consistently and correctly  and to continue its use for 90 days after the last dose of MPDL3280A   Adequate hematologic and end organ function within 4 weeks prior to the first study treatment defined by the following  a  ANC   1500 cells μL  without granulocyte colony stimulating factor support within 2 weeks prior to Cycle 1  Day 1  b  WBC counts   2500 μL c Lymphocyte count   500 μL d  Platelet count   100 000 μL  without transfusion within 2 weeks prior to Cycle 1  Day 1  e  Haemoglobin   9 0 g dL  patients may be transfused or receive erythropoietic treatment to meet this criterion   f  AST or ALT  and alkaline phosphatase   2 5 times the institutional upper limit of normal  ULN   patients with known Gilbert disease who have serum bilirubin level   3   the institutional ULN may be enrolled   g  INR and aPTT   1 5   the institutional ULN  This applies only to patients who are not receiving therapeutic anticoagulation  patients receiving therapeutic anticoagulation should be on a stable dose  h  Calculated creatinine clearance   20 mL min  Cockcroft Gault formula","2015-001112-35","FR"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"1 Histologically or cytologically confirmed squamous cell carcinoma of the oral cavity  oropharynx  hypopharynx or larynx  which has recurred metastasised and is not amenable for salvage surgery or radiotherapy  2 Documented progressive disease based on investigator assessment according to RECIST  following receipt of cisplatin and or carboplatin  minimum doses described below   administered for recurrent and or metastatic disease independent of whether patient progressed during or after platinum based therapy   Cisplatin  minimum dose  at least two cycles of cisplatin    60 mg m2 cycle or a total cumulative dose of   120 mg m2 during eight weeks   Carboplatin  minimum dose  at least two cycles of carboplatin area under the concentration time curve  AUC    4 cycle or a total cumulative dose of AUC   8 during eight weeks  if cisplatin is switched to carboplatin  or vice versa  e g due to intolerance   the following conversion should be used for calculation of minimum cumulative platinum dose  carboplatin 1 AUC   cisplatin 15 mg m  2  3  Measurable disease according to RECIST  version 1 1   4  Eastern Cooperative Oncology Group  ECOG  performance status 0 or 1 at the time of randomisation  5  Male and female patients age   18 years  6  Written informed consent that is in compliance with ICH GCP and local law  1 Conferma istologica o citologica di carcinoma a cellule squamose di cavita  orale  orofaringe  ipofaringe o laringe  che ha recidivato metastatizzato e non e  eleggibile per chirurgia di salvataggio o radioterapia  2 Documentata progressione di malattia basata sulla valutazione dello sperimentatore secondo i criteri RECIST  a seguito di trattamento con cisplatino e o carboplatino  dosi minime come descritto sotto   somministrati per malattia ricorrente e o metastatica  indipendentemente dal fatto che il paziente sia progredito durante o dopo la terapia a base di platino   Cisplatino  dose minima  almeno due cicli di cisplatino   gt  60 mg m2 ciclo o dose totale cumulativa  gt  120 mg m2 in otto settimane   Carboplatino  dose minima  almeno due cicli di carboplatino area sotto la curva  AUC   gt   4 ciclo o una dose totale cumulativa di AUC  gt   8 in otto settimane   Se si passa da cisplatino a carboplatino  o viceversa  per esempio a causa di intolleranza   si deve usare la seguente conversione per calcolare la dose minima cumulativa di platino  carboplatino 1 AUC   cisplatino 15 mg m2  3 Malattia misurabile secondo i criteri RECIST  versione 1 1   4  Eastern Cooperative Oncology Group  ECOG  performance status  0 o 1 alla randomizzazione  5 Pazienti maschi e femmine di eta  superiore o uguale a 18 anni  6 Consenso informato scritto in accordo alle ICH GCP e alla legislazione locale","2011-000391-34","IT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Incl crit  1  Histologically or cytologically confirmed squamous cell carcinoma of the oral cavity  oropharynx  hypopharynx or larynx  which has recurred metastasised and is not amenable for salvage surgery or radiotherapy  Incl crit  2  Documented progressive disease based on investigator assessment according to Response Evaluation Criteria in Solid Tumours  RECIST  following receipt of a cisplatin and or carboplatin based regimen  minimum doses described below   administered for recurrent and or metastatic disease independent of whether patient progressed during or after platinum based therapy  Cisplatin  minimum dose  at least two cycles of cisplatin   60 mg m2 cycle or a total cumulative dose of  120 mg m2 during 8 weeks Carboplatin  minimum dose  at least two cycles of carboplatin area under the concentration time curve  AUC   4 cycle or a total cumulative dose of AUC  8 during eight weeks   if cisplatin is switched to carboplatin  or vice versa  e g due to intolerance   the following conversion should be used for calculation of minimum cumulative platinum dose  carboplatin 1 AUC   cisplatin 15 mg m2  Incl crit  3  Measurable disease according to RECIST  version 1 1   Incl crit  4  ECOG performance status 0 or 1 at the time of randomisation","2011-000391-34","AT"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Incl crit  1  Histologically or cytologically confirmed squamous cell carcinoma of the oral cavity  oropharynx  hypopharynx or larynx  which has recurred metastasised and is not amenable for salvage surgery or radiotherapy  Incl crit  2  Documented progressive disease based on investigator assessment according to Response Evaluation Criteria in Solid Tumours  RECIST  following receipt of a cisplatin and or carboplatin based regimen  minimum doses described below   administered for recurrent and or metastatic disease independent of whether patient progressed during or after platinum based therapy  Cisplatin  minimum dose  at least two cycles of cisplatin   60 mg m2 cycle or a total cumulative dose of  120 mg m2 during 8 weeks Carboplatin  minimum dose  at least two cycles of carboplatin area under the concentration time curve  AUC   4 cycle or a total cumulative dose of AUC  8 during eight weeks   if cisplatin is switched to carboplatin  or vice versa  e g due to intolerance   the following conversion should be used for calculation of minimum cumulative platinum dose  carboplatin 1 AUC   cisplatin 15 mg m2  Incl crit  3  Measurable disease according to RECIST  version 1 1   Incl crit  4  ECOG performance status 0 or 1 at the time of randomisation","2011-000391-34","CZ"
1.0,1.0,0.0,0.0,1.0,1.0,0.0,"Incl crit  1  Histologically or cytologically confirmed squamous cell carcinoma of the oral cavity  oropharynx  hypopharynx or larynx  which has recurred metastasised and is not amenable for salvage surgery or radiotherapy  Incl crit  2  Documented progressive disease based on investigator assessment according to Response Evaluation Criteria in Solid Tumours  RECIST  following receipt of a cisplatin and or carboplatin based regimen  minimum doses described below   administered for recurrent and or metastatic disease independent of whether patient progressed during or after platinum based therapy  Cisplatin  minimum dose  at least two cycles of cisplatin   60 mg m2 cycle or a total cumulative dose of  120 mg m2 during 8 weeks Carboplatin  minimum dose  at least two cycles of carboplatin area under the concentration time curve  AUC   4 cycle or a total cumulative dose of AUC  8 during eight weeks   if cisplatin is switched to carboplatin  or vice versa  e g due to intolerance   the following conversion should be used for calculation of minimum cumulative platinum dose  carboplatin 1 AUC   cisplatin 15 mg m2  Incl crit  3  Measurable disease according to RECIST  version 1 1   Incl crit  4  ECOG performance status 0 or 1 at the time of randomisation","2011-000391-34","DK"
