"almondnuts","brazil_nuts","celery","code","eggs","gluten","hazelnut","ingredients","lupin","macadamia_nuts","milk","mustard","new_lang","nuts","peanut","sesame","source","soy"
"0","0","0","4104420053847","0","0","0","Maismehl* 77 %; Sonnenblumenöl*; Meersalz 0;8 % *aus biologischer Landwirtschaft. Kann Spuren von Soja enthalten.","0","0","0","0","corn flour* 77 %; sunflower oil*; sea-salt 0;8 % *out of biological agriculture. can traces von soy bean contain.","0","0","0","migipedia","1"
"0","0","0","4104420053847","0","0","0","Engels: corn flour 77%; sunflower oil; sea salt 0;8%","0","0","0","0","english: corn flour 77%; sunflower oil; sea salt 0;8%","0","0","0","open_food_facts","1"
"0","0","0","4104420038486","0","0","0","Duits: Anis 33%; Fenchel 30%; Kümmel 30%; Melisse 3;5%; Zitronenverbene 2%; Lavendelblüten 1;5%","0","0","0","0","german: anis 33%; fennel 30%; ten 30%; lemon balm 3;5%; lemon verb 2%; lavender flowers 1;5%","0","0","0","alnatura","0"
"0","0","0","4104420038486","0","0","0","Zutaten / Inhaltsstoffe: Anis* (33%); Fenchel* (30%); Kümmel* (30%); Melisse* (3;5%); Zitronenverbene* (2%); Lavendel* (1;5%). * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: anis* (33%); fennel* (30%); ten* (30%); lemon balm* (3;5%); lemon verb* (2%); Lavendel* (1;5%). * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420038486","0","0","0","Duits: Anis 33%; Fenchel 30%; Kümmel 30%; Melisse 3;5%; Zitronenverbene 2%; Lavendelblüten 1;5%","0","0","0","0","german: anis 33%; fennel 30%; ten 30%; lemon balm 3;5%; lemon verb 2%; lavender flowers 1;5%","0","0","0","open_food_facts","0"
"0","0","0","4104420139947","0","0","0","Duits: Kartoffeln 71%; Sonnenblumenöl; Meersalz; Rosmarin; Reismehl; Rübenzucker; Chilipulver; Knoblauchpulver; Pastinakenpulver; schwarzer Pfeffer; Zwiebelpulver; Kartoffelstärke","0","0","0","0","german: potatoes 71%; sunflower oil; sea-salt; rosemary; rice flour; beet sugar; chili powder; garlic powder; parsnip powder; black pepper; onion powder; potato strength","0","0","0","alnatura","0"
"0","0","0","4104420139947","0","0","0","Kartoffeln* 71 %; Sonnenblumenöl*; Meersalz; Rosmarin*; Reismehl*; Rübenzucker*; Gewürze* (Chilipulver*; Knoblauchpulver*; Pastinakenpulver*; Schwarzer Pfeffer*; Zwiebelpulver*); Kartoffelstärke* *aus biologischer Landwirtschaft.","0","0","0","0","potatoes* 71 %; sunflower oil*; sea-salt; rosemary*; rice flour*; beet sugar*; spices* (chili powder*; garlic powder*; parsnip powder*; black pepper*; onion powder*); potato strength* *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420139947","0","0","0","Duits: Kartoffeln 71%; Sonnenblumenöl; Meersalz; Rosmarin; Reismehl; Rübenzucker; Chilipulver; Knoblauchpulver; Pastinakenpulver; schwarzer Pfeffer; Zwiebelpulver; Kartoffelstärke","0","0","0","0","german: potatoes 71%; sunflower oil; sea-salt; rosemary; rice flour; beet sugar; chili powder; garlic powder; parsnip powder; black pepper; onion powder; potato strength","0","0","0","open_food_facts","0"
"0","0","0","4104420134829","1","2","1","Duits: Weizenmehl Type 812; Palmfett ungehärtet; Rohrohrzucker; Speisesalz; Paprikapulver 2%; Gerstenmalzextrakt; Hefe; Backtriebmittel: Natriumhydrogencarbonat; Sauerteig getrocknet (Roggenmehl); Roggenmehl; Gewürze (Zwiebel; Knoblauch; Liebstöckel); Weizenkleber; AceroIa-Fruchtpulver (auf Maniok-Maltodextrin); Gerstenmalzmehl Allergenen: Gluten Sporen: Eieren; Melk; Noten; Sesamzaad","0","0","1","0","german: wheat flour type 812; palm fat cautionary; pipe sugar; salt; paprika powder 2%; barley malt extract; yeast; baking agent: sodium bicarbonate; sourdough dried (rye flour); rye flour; spices (onion; garlic; lovage); wheat glue; AceroIa-Fruchtpulver (on Maniok-Maltodextrin); barley allergen: gluten trace: eggs; milk; nuts; sesame seed","1","0","1","alnatura","0"
"0","0","0","4104420134829","1","2","1","Duits: Weizenmehl Type 812; Palmfett ungehärtet; Rohrohrzucker; Speisesalz; Paprikapulver 2%; Gerstenmalzextrakt; Hefe; Backtriebmittel: Natriumhydrogencarbonat; Sauerteig getrocknet (Roggenmehl); Roggenmehl; Gewürze (Zwiebel; Knoblauch; Liebstöckel); Weizenkleber; AceroIa-Fruchtpulver (auf Maniok-Maltodextrin); Gerstenmalzmehl Allergenen: Gluten Sporen: Eieren; Melk; Noten; Sesamzaad","0","0","1","0","german: wheat flour type 812; palm fat cautionary; pipe sugar; salt; paprika powder 2%; barley malt extract; yeast; baking agent: sodium bicarbonate; sourdough dried (rye flour); rye flour; spices (onion; garlic; lovage); wheat glue; AceroIa-Fruchtpulver (on Maniok-Maltodextrin); barley allergen: gluten trace: eggs; milk; nuts; sesame seed","1","0","1","open_food_facts","0"
"0","0","0","42221586","2","0","0","Zutaten / Inhaltsstoffe: Eier* (66%); Rapsöl*; Branntweinessig*; Rohrohrzucker*; Eigelb*; Schnittlauch* (1;5%); Kräuter*; Gewürze*; Meersalz; Senfsaaten*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","2","ingredients / Inhaltsstoffe: owner* (66%); rapeseed oil*; brandy vinegar*; pipe sugar*; egg yolk*; chives* (1;5%); herbs*; spices*; sea-salt; Senfsaaten*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420028241","0","0","0","Zutaten / Inhaltsstoffe: Basilikum*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: basil*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420187054","0","0","0","Duits: Schweinefleisch; Meersalz; Gewürze; Maltodextrin; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit","0","0","0","0","german: pork meat; sea-salt; spices; maltodextrin; antioxidant: sodium ascorbate; preservative: sodium nitrite","0","0","0","alnatura","0"
"0","0","0","4104420187054","0","0","0","Duits: Schweinefleisch; Meersalz; Gewürze; Maltodextrin; Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit","0","0","0","0","german: pork meat; sea-salt; spices; maltodextrin; antioxidant: sodium ascorbate; preservative: sodium nitrite","0","0","0","open_food_facts","0"
"0","0","0","4104420055902","0","2","0","Duits: Weizenmehl Type 812; Olivenöl 6;9%; Hefe; Meersalz; Oregano; Paprikapulver Allergenen: Gluten Sporen: Melk; Sesamzaad","0","0","1","0","german: wheat flour type 812; olive oil 6;9%; yeast; sea-salt; oregano; paprika powder allergen: gluten trace: milk; sesame seed","0","0","1","alnatura","0"
"0","0","0","4104420055902","0","2","0","Zutaten / Inhaltsstoffe: Weizenmehl Type 812**; Olivenöl* (6;9%); Hefe*; Meersalz; Oregano*; Paprika*. Kann Spuren von Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: wheat flour type 812**; olive oil* (6;9%); yeast*; sea-salt; oregano*; paprika*. can traces von sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420055902","0","2","0","Duits: Weizenmehl Type 812; Olivenöl 6;9%; Hefe; Meersalz; Oregano; Paprikapulver Allergenen: Gluten Sporen: Melk; Sesamzaad","0","0","1","0","german: wheat flour type 812; olive oil 6;9%; yeast; sea-salt; oregano; paprika powder allergen: gluten trace: milk; sesame seed","0","0","1","open_food_facts","0"
"1","1","0","4104420175778","0","0","0","Duits: Rohrohrzucker*; Vollmilchpulver*; Kakaobutter*; Kakaomasse*; Bourbonvanilleextrakt*. Allergenen: Melk Sporen: Noten; Soja","0","1","2","0","german: pipe sugar*; milk powder*; cocoa butter*; cocoa*; bourbon vanilla extract*. allergen: milk trace: nuts; soy bean","1","0","0","alnatura","1"
"1","1","0","4104420175778","0","0","0","Duits: Rohrohrzucker*; Vollmilchpulver*; Kakaobutter*; Kakaomasse*; Bourbonvanilleextrakt*. Allergenen: Melk Sporen: Noten; Soja","0","1","2","0","german: pipe sugar*; milk powder*; cocoa butter*; cocoa*; bourbon vanilla extract*. allergen: milk trace: nuts; soy bean","1","0","0","open_food_facts","1"
"0","0","0","4104420056923","0","0","0","Duits: Kartoffeln 58%; Sonnenblumenöl 35%; Würzmischung 7% (Paprikapulver 37 %; Meersalz; Zwiebelpulver; Maismehl; Glukosesirup getrocknet; Knoblauchpulver)","0","0","0","0","german: potatoes 58%; sunflower oil 35%; spice mixture 7% (paprika powder 37 %; sea-salt; onion powder; corn flour; glucose syrup dried; garlic powder)","0","0","0","alnatura","0"
"0","0","0","4104420056923","0","0","0","Zutaten / Inhaltsstoffe: Kartoffeln* 66%; Sonnenblumenöl*; Paprikamischung* 5% (Paprika edelsüß*; Meersalz; Dextrose*; Maismehl*; Zwiebel*; Paprika scharf*; Hefeextrakt*; Knoblauch*). * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: potatoes* 66%; sunflower oil*; Paprikamischung* 5% (paprika sweet*; sea-salt; dextrose*; corn flour*; onion*; paprika scharf*; hefe extract*; garlic*). * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420056923","0","0","0","Duits: Kartoffeln 58%; Sonnenblumenöl 35%; Würzmischung 7% (Paprikapulver 37 %; Meersalz; Zwiebelpulver; Maismehl; Glukosesirup getrocknet; Knoblauchpulver)","0","0","0","0","german: potatoes 58%; sunflower oil 35%; spice mixture 7% (paprika powder 37 %; sea-salt; onion powder; corn flour; glucose syrup dried; garlic powder)","0","0","0","open_food_facts","0"
"0","0","0","4104420037465","0","0","0","Duits: Himbeeren* 55%; Rohrohrzucker*; Geliermittel: Pektin; Zitronensaftkonzentrat*. *aus biologischer Landwirtschaft.","0","0","0","0","german: raspberries* 55%; pipe sugar*; gelling agent: pectin; lemon juice concentrate*. *out of biological agriculture.","0","0","0","alnatura","0"
"0","0","0","4104420037465","0","0","0","Zutaten / Inhaltsstoffe: Himbeeren* (55%); Rohrohrzucker*; Geliermittel: Apfelpektin; Zitronensaftkonzentrat*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: raspberries* (55%); pipe sugar*; gelling agent: apple pectin; lemon juice concentrate*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420037465","0","0","0","Himbeeren* 55 %; Rübenzucker*; Geliermittel: Apfelpektin ;Zitronensaftkonzentrat* *aus biologischer Landwirtschaft.","0","0","0","0","raspberries* 55 %; beet sugar*; gelling agent: apple pectin ;lemon juice concentrate* *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420037465","0","0","0","Duits: Himbeeren* 55%; Rohrohrzucker*; Geliermittel: Pektin; Zitronensaftkonzentrat*. *aus biologischer Landwirtschaft.","0","0","0","0","german: raspberries* 55%; pipe sugar*; gelling agent: pectin; lemon juice concentrate*. *out of biological agriculture.","0","0","0","open_food_facts","0"
"0","0","0","4104420178854","0","0","0","Frans: Eau; riz* 14%; huile de tournesol* ; extrait de vanille Bourbon* ; sel marin *de l'agriculture biologique","0","0","0","0","frans: water; riz* 14%; oil of sunflower* ; extract of vanilla bourbon* ; salt marin *of l'agriculture biological","0","0","0","alnatura","0"
"0","0","0","4104420178854","0","0","0","Frans: Eau; riz* 14%; huile de tournesol* ; extrait de vanille Bourbon* ; sel marin *de l'agriculture biologique","0","0","0","0","frans: water; riz* 14%; oil of sunflower* ; extract of vanilla bourbon* ; salt marin *of l'agriculture biological","0","0","0","open_food_facts","0"
"0","0","1","4104420137882","0","2","0","Frans: Flocons d'AVOINE COMPLÈTE*; flocons d'ÉPEAUTRE COMPLET* 10 %; poudre de pomme* 10 %; raisins secs* concassés; séchés puis huilés (avec de l'huile de tournesol*) 10 %; flocons très fins d'ÉPEAUTRE* 5 % (ÉPEAUTRE*; farine de riz*; thiamine (vitamine B1)^1); AMANDES* torréfiées et moulues 2 % *de l'agriculture biologique ^1 selon la loi. Allergenen: Gluten; Noten Sporen: Selderij; Melk; Noten; Sesamzaad; Soja","0","0","1","0","frans: flakes d'oats complete*; flakes d'spelled completely* 10 %; powder of apple* 10 %; raisins secs* crushed; dried then oils (with of l'oil of sunflower*) 10 %; flakes very fins d'spelled* 5 % (spelled*; flour of riz*; thiamine (vitamins b1)^1); almonds* roasted and grounded 2 % *of l'agriculture biological ^1 according to the loi. allergen: gluten; nuts trace: celery; milk; nuts; sesame seed; soy bean","1","0","1","alnatura","1"
"0","0","1","4104420137882","0","2","0","HAFERVOLLKORNFLOCKEN* 67%; DINKELVOLLKORNFLOCKEN*¹ 12%; Apfelmehl* 9%; Rosinen* zerkleinert und geölt (Rosinen*; Sonnenblumenöl*) 6%; DINKELFLOCKEN*¹ zartschmelzend (DINKELMEHL*¹; Thiamin (Vitamin B1)) 4%; MANDELN* geröstet und gemahlen 2 % *aus biologischer Landwirtschaft ¹DINKEL IST EINE WEIZENART. Kann Spuren von Soja; Milch; Nüssen; Sellerie und Sesam enthalten.","0","0","1","0","the sea grains* 67%; wholemeal spelled flakes*¹ 12%; Apfelmehl* 9%; raisins* zerkleinert and oiled (raisins*; sunflower oil*) 6%; spelled flakes*¹ zartschmelzend (spelled flour*¹; thiamin (vitamin b1)) 4%; almond* roasted and ground 2 % *out of biological agriculture ¹DINKEL is one wheat species. can traces von soy bean; milk; nuts; celery and sesame contain.","1","0","1","migipedia","1"
"0","0","1","4104420137882","0","2","0","Frans: Flocons d'AVOINE COMPLÈTE*; flocons d'ÉPEAUTRE COMPLET* 10 %; poudre de pomme* 10 %; raisins secs* concassés; séchés puis huilés (avec de l'huile de tournesol*) 10 %; flocons très fins d'ÉPEAUTRE* 5 % (ÉPEAUTRE*; farine de riz*; thiamine (vitamine B1)^1); AMANDES* torréfiées et moulues 2 % *de l'agriculture biologique ^1 selon la loi. Allergenen: Gluten; Noten Sporen: Selderij; Melk; Noten; Sesamzaad; Soja","0","0","1","0","frans: flakes d'oats complete*; flakes d'spelled completely* 10 %; powder of apple* 10 %; raisins secs* crushed; dried then oils (with of l'oil of sunflower*) 10 %; flakes very fins d'spelled* 5 % (spelled*; flour of riz*; thiamine (vitamins b1)^1); almonds* roasted and grounded 2 % *of l'agriculture biological ^1 according to the loi. allergen: gluten; nuts trace: celery; milk; nuts; sesame seed; soy bean","1","0","1","open_food_facts","1"
"0","0","1","4104420137882","0","2","0","65% volkoren havervlokken|12% volkoren speltvlokken|10% appel meel|7% gemalen en geoliede rozijnen|rozijnen|zonnebloemolie|4% speltvlokken|speltmeel|vitamine B1 (thiamine)|2% geroosterde en gemalen amandelen","0","0","1","0","65% whole grain oat flakes|12% whole grain speltvlokken|10% apple meel|7% gemalen in geoliede rozijnen|rozijnen|sunflower oil|4% speltvlokken|spelled flour|vitamins b1 (thiamine)|2% geroosterde in gemalen almond","1","0","1","piccantino","1"
"0","0","0","4104420045668","0","0","0","Duits: Pflaumen*; Rohrohrzucker*; Zitronensaftkonzentrat*.","0","0","0","0","german: plum*; pipe sugar*; lemon juice concentrate*.","0","0","0","alnatura","0"
"0","0","0","4104420045668","0","0","0","Zutaten / Inhaltsstoffe: Pflaumen*; Rohrohrzucker*; Zitronensaftkonzentrat*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: plum*; pipe sugar*; lemon juice concentrate*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420045668","0","0","0","Duits: Pflaumen*; Rohrohrzucker*; Zitronensaftkonzentrat*.","0","0","0","0","german: plum*; pipe sugar*; lemon juice concentrate*.","0","0","0","open_food_facts","0"
"0","0","0","4104420045668","0","0","0","pruimen|ruwe rietsuiker|citroensap","0","0","0","0","pruimen|rough cane sugar|citroensap","0","0","0","piccantino","0"
"0","0","0","4104420222878","0","0","0","Frans: Chocolat noir 60% (cacao en pâte; sucre de canne; beurre de cacao); riz complet 40% Sporen: Soja","0","0","0","0","frans: chocolat noir 60% (cacao in dough; sugar of cane; butter of cacao); riz completely 40% trace: soy bean","0","0","0","alnatura","1"
"0","0","0","4104420222878","0","0","0","Zartbitterschokolade* 60 % (Kakaomasse*; Rohrzucker*; Kakaobutter*); Vollkornreis* 40 % *aus biologischer Landwirtschaft. Kann Spuren von Soja enthalten.","0","0","0","0","daring chocolate* 60 % (cocoa*; cane*; cocoa butter*); whole grain rice* 40 % *out of biological agriculture. can traces von soy bean contain.","0","0","0","migipedia","1"
"0","0","0","4104420222878","0","0","0","Frans: Chocolat noir 60% (cacao en pâte; sucre de canne; beurre de cacao); riz complet 40% Sporen: Soja","0","0","0","0","frans: chocolat noir 60% (cacao in dough; sugar of cane; butter of cacao); riz completely 40% trace: soy bean","0","0","0","open_food_facts","1"
"0","0","0","4104420222878","0","0","0","60% pure chocolade|cacaomassa|rietsuiker|cacaoboter|40% volkoren rijst","0","0","0","0","60% pure chocolate|cocoa mass|cane sugar|cocoa butter|40% whole grain rice","0","0","0","piccantino","1"
"0","0","0","4104420207516","1","2","0","Duits: Zutaten/Ingrédients Dinkelmehl*¹ Type 812 *aus biologischer Landwirtschaft ¹Dinkel ist eine Weizenart Kann Spuren von Ei enthalten. Sporen: Eieren","1","0","0","0","german: Zutaten/Ingrédients spelled flour*¹ type 812 *out of biological agriculture ¹Dinkel is one wheat species can traces von no contain. trace: eggs","0","0","0","alnatura","0"
"0","0","0","4104420207516","1","2","0","DINKELMEHL*¹ Type 812 * aus biologischer Landwirtschaft ¹DINKEL IST EINE URWEIZENART. Kann Spuren von Ei enthalten.","0","0","0","0","spelled flour*¹ type 812 * out of biological agriculture ¹DINKEL is one primal wheat. can traces von no contain.","0","0","0","migipedia","0"
"0","0","0","4104420207516","1","2","0","Duits: Zutaten/Ingrédients Dinkelmehl*¹ Type 812 *aus biologischer Landwirtschaft ¹Dinkel ist eine Weizenart Kann Spuren von Ei enthalten. Sporen: Eieren","0","0","0","0","german: Zutaten/Ingrédients spelled flour*¹ type 812 *out of biological agriculture ¹Dinkel is one wheat species can traces von no contain. trace: eggs","0","0","0","open_food_facts","0"
"0","0","0","4104420207516","1","2","0","Speltbloem type 812","0","0","0","0","Speltbloem type 812","0","0","0","piccantino","0"
"0","0","0","4104420209565","0","2","0","Duits: Sojaflocken 42%; Sonnenblumenkerne entfettet und vermahlen 28%; Datteln getrocknet 11%; Hafervollkornflocken; Amaranth gepufft; stark entöltes Kakaopulver 2;5%; Kakaobohnensplitter geröstet 2%; Reismehl Allergenen: Gluten; Noten; Soja Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: soy 42%; sunflower seeds degreased and ground 28%; dates dried 11%; the sea grains; amaranth fluffy; stark entöltes cocoa powder 2;5%; cocoa bean splinter roasted 2%; rice flour allergen: gluten; nuts; soy bean trace: milk; nuts; sesame seed","1","0","1","alnatura","2"
"0","0","0","4104420209565","0","2","0","Duits: Sojaflocken 42%; Sonnenblumenkerne entfettet und vermahlen 28%; Datteln getrocknet 11%; Hafervollkornflocken; Amaranth gepufft; stark entöltes Kakaopulver 2;5%; Kakaobohnensplitter geröstet 2%; Reismehl Allergenen: Gluten; Noten; Soja Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: soy 42%; sunflower seeds degreased and ground 28%; dates dried 11%; the sea grains; amaranth fluffy; stark entöltes cocoa powder 2;5%; cocoa bean splinter roasted 2%; rice flour allergen: gluten; nuts; soy bean trace: milk; nuts; sesame seed","1","0","0","open_food_facts","2"
"0","0","0","4104420015968","0","2","0","Zutaten / Inhaltsstoffe: Roggenvollkornmehl*; Starterkulturen. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: ryean and*; starter cultures. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420015968","0","2","0","ROGGENVOLLKORNMEHL*; Starterkulturen *aus biologischer Landwirtschaft.","0","0","0","0","ryean and*; starter cultures *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","2","4104420094864","0","0","0","Duits: Wasser; Sojabohnen 20%; Sojasauce Tamari (Wasser; Sojabohnen; Speisesalz); Speisesalz; Karotten; Lauch; Kräuter; Maismehl; Gerinnungsmittel: Calciumsulfat Buchenholzrauch Allergenen: Soja","0","0","0","0","german: water; soybeans 20%; soy sauce tamari (water; soybeans; salt); salt; carrot; leek; herbs; corn flour; coagulation: calcium sulfate beech wood smoke allergen: soy bean","0","0","0","alnatura","2"
"0","0","2","4104420094864","0","0","0","Duits: Wasser; Sojabohnen 20%; Sojasauce Tamari (Wasser; Sojabohnen; Speisesalz); Speisesalz; Karotten; Lauch; Kräuter; Maismehl; Gerinnungsmittel: Calciumsulfat Buchenholzrauch Allergenen: Soja","0","0","0","0","german: water; soybeans 20%; soy sauce tamari (water; soybeans; salt); salt; carrot; leek; herbs; corn flour; coagulation: calcium sulfate beech wood smoke allergen: soy bean","0","0","0","open_food_facts","2"
"0","0","2","4104420094864","0","0","0","water|20% soja bonen|tamari|water|soja bonen|zeezout|zeezout|wortel|kruiden|kruiden|selderij|uien|prei|maïsmeel|zonnebloemolie|beukenhout rook","0","0","0","0","water|20% soy bean bonen|tamari|water|soy bean bonen|sea salt|sea salt|wortel|spices|spices|celery|onions|prei|corn flour|sunflower oil|beukenhout rook","0","0","0","piccantino","2"
"0","0","0","4104420215696","0","2","0","46% appel|water|19% mango's|6% kokosmelk|57% kokosnoot|water|6% speltgriesmeel","0","0","0","0","46% apple|water|19% mango's|6% kokosmelk|57% coconut|water|6% spelled semolina","0","0","0","piccantino","0"
"0","0","0","4104420218772","0","2","0","Duits: Kichererbsenmehl Allergenen: de:kichererbsenmehl Sporen: Gluten; Soja","0","0","0","0","german: chickpea flour allergen: of:chickpea flour trace: gluten; soy bean","0","0","0","alnatura","1"
"0","0","0","4104420218772","0","2","0","Duits: Kichererbsenmehl Allergenen: de:kichererbsenmehl Sporen: Gluten; Soja","0","0","0","0","german: chickpea flour allergen: of:chickpea flour trace: gluten; soy bean","0","0","0","open_food_facts","1"
"0","0","1","4104420028265","0","0","0","Duits: Kurkuma; Senf; Koriander; Pfeffer; Knoblauch; Chili; Ingwer. Allergenen: Mosterd Sporen: Selderij","0","0","0","2","german: turmeric; mustard; cilantro; pepper; garlic; chili; ginger. allergen: mustard trace: celery","0","0","0","alnatura","0"
"0","0","1","4104420028265","0","0","0","Kurkuma*; SENFKÖRNER* gemahlen; Koriander*; Pfeffer*; Knoblauch*; Chili*; Ingwer* *aus biologischer Landwirtschaft. Kann Spuren von Sellerie enthalten.","0","0","0","2","turmeric*; SENFKÖRNER* ground; cilantro*; pepper*; garlic*; chili*; ginger* *out of biological agriculture. can traces von celery contain.","0","0","0","migipedia","0"
"0","0","1","4104420028265","0","0","0","Duits: Kurkuma; Senf; Koriander; Pfeffer; Knoblauch; Chili; Ingwer. Allergenen: Mosterd Sporen: Selderij","0","0","0","2","german: turmeric; mustard; cilantro; pepper; garlic; chili; ginger. allergen: mustard trace: celery","0","0","0","open_food_facts","0"
"0","0","0","4104420221833","0","2","0","Frans: Flocons d'avoine*; sirop de glucose*; farine de riz* extrudée (farine de riz*; sucre de canne brut*; farine de malt d'orge*; sel marin); sirop d'érable* 11 %; dattes* séchées 9%; huile de tournesol*; cornflakes* (mais*; sucre de canne*; extrait de malt d'orge*); sucre de canne*; farine de blé*. *issus de l'agriculture biologique Peut contenir des traces de soja; lait; amande; noisette; noix; noix de cajou; noix de pécan; noix du Brésil; pistache et noix de Macadamia. Allergenen: Gluten; Soja Sporen: Melk; Noten","0","0","1","0","frans: flakes d'oats*; syrup of glucose*; flour of riz* extruded (flour of riz*; sugar of cane brut*; flour of malt d'barley*; salt marin); syrup d'maple* 11 %; dates* dried 9%; oil of sunflower*; cornflakes* (more*; sugar of cane*; extract of malt d'barley*); sugar of cane*; flour of wheat*. *from of l'agriculture biological can contain of the traces of soy bean; lait; almond; hazelnut; nut; nut of cashew; nut of pecan; nut of brazil; pistachio and nut of macadamia. allergen: gluten; soy bean trace: milk; nuts","1","0","0","alnatura","1"
"0","0","0","4104420221833","0","2","0","Frans: Flocons d'avoine*; sirop de glucose*; farine de riz* extrudée (farine de riz*; sucre de canne brut*; farine de malt d'orge*; sel marin); sirop d'érable* 11 %; dattes* séchées 9%; huile de tournesol*; cornflakes* (mais*; sucre de canne*; extrait de malt d'orge*); sucre de canne*; farine de blé*. *issus de l'agriculture biologique Peut contenir des traces de soja; lait; amande; noisette; noix; noix de cajou; noix de pécan; noix du Brésil; pistache et noix de Macadamia. Allergenen: Gluten; Soja Sporen: Melk; Noten","0","0","1","0","frans: flakes d'oats*; syrup of glucose*; flour of riz* extruded (flour of riz*; sugar of cane brut*; flour of malt d'barley*; salt marin); syrup d'maple* 11 %; dates* dried 9%; oil of sunflower*; cornflakes* (more*; sugar of cane*; extract of malt d'barley*); sugar of cane*; flour of wheat*. *from of l'agriculture biological can contain of the traces of soy bean; lait; almond; hazelnut; nut; nut of cashew; nut of pecan; nut of brazil; pistachio and nut of macadamia. allergen: gluten; soy bean trace: milk; nuts","1","0","0","open_food_facts","1"
"0","0","0","4104420140943","0","0","0","Duits: Joghurt aus Schafmilch; Himbeeren 11%; Rübenzucker; färbender Aroniasaft; Verdickungsmittel: Johannisbrotkernmehl und Pektin Allergenen: Melk","0","0","2","0","german: yogurt out of sheet milk; raspberries 11%; beet sugar; dyeing aroniasaft; thickener: carob bean gum and pectin allergen: milk","0","0","0","alnatura","0"
"0","0","0","4104420140943","0","0","0","Duits: Joghurt aus Schafmilch; Himbeeren 11%; Rübenzucker; färbender Aroniasaft; Verdickungsmittel: Johannisbrotkernmehl und Pektin Allergenen: Melk","0","0","2","0","german: yogurt out of sheet milk; raspberries 11%; beet sugar; dyeing aroniasaft; thickener: carob bean gum and pectin allergen: milk","0","0","0","open_food_facts","0"
"0","0","0","4104420178816","0","2","0","Duits: Dinkelvollkorn aus biologische landwirtschaft; Dinkel ist eine urweizenart; Kann spuren von soja; Milch und sesam enthalten Allergenen: Gluten Sporen: Melk; Sesamzaad; Soja","0","0","1","0","german: whole grain spelled out of biological agriculture; spelt is one primal wheat; can traces von soy bean; milk and sesame contain allergen: gluten trace: milk; sesame seed; soy bean","0","0","1","alnatura","1"
"0","0","0","4104420178816","0","2","0","Kann enthalten: Sesamsamen; Sojabohnen","0","0","1","0","can contain: Sesamsamen; soybeans","0","0","0","migipedia","1"
"0","0","0","4104420178816","0","2","0","Duits: Dinkelvollkorn aus biologische landwirtschaft; Dinkel ist eine urweizenart; Kann spuren von soja; Milch und sesam enthalten Allergenen: Gluten Sporen: Melk; Sesamzaad; Soja","0","0","1","0","german: whole grain spelled out of biological agriculture; spelt is one primal wheat; can traces von soy bean; milk and sesame contain allergen: gluten trace: milk; sesame seed; soy bean","0","0","0","open_food_facts","1"
"0","0","0","4104420178816","0","2","0","volkoren speltmeel","0","0","1","0","whole grain spelled flour","0","0","0","piccantino","1"
