"celery","code","eggs","gluten","ingredients","lupin","milk","mustard","new_lang","nuts","peanut","sesame","source","soy","gluten_gs","eggs_gs","nuts_gs","milk_gs","peanut_gs","soy_gs","nuts_orig","milk_orig","gluten_orig","soy_orig","peanut_orig","eggs_orig"
0.0,4104420055360,0,0,"Frans: itura GmbH Mahatma Gandhi-Str. 7 DE 64295 Darmstadt alnatura.de Hergestellt in: Schweiz/ Fabriqué en: Suisse FR BIO A PP/PET CH-BIO 6 EU-/Nicht-CU - Landwirtschaft Agriculture UE/non UE e 100g 4 104420 055360 115 31.03.2024 L460835 12:45 Thig Sporen: Eieren; Melk; Noten; Sesamzaad",0.0,0,0.0,"frans: relief gmbh mahatma Gandhi-Str. 7 of 64295 darmstadt alnatura.of manufactured in: Schweiz/ made in: suisse fr bio a PP/PET CH-bio 6 EU-/Nicht-CU - agriculture agriculture ue/non ue e 100g 4 104420 055360 115 31.03.2024 l460835 12:45 come trace: eggs; milk; nuts; sesame seed",0,0,1.0,"alnatura",0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,4104420055360,1,2,"Zutaten / Inhaltsstoffe: Weizenmehl Type 812*; ungehärtetes Palmfett*; Salz; Invertzuckersirup*; Gerstenmalzextrakt*; Hefe*; Rohrohrzucker*; getrockneter Sauerteig* (Roggenmehl*; Weizenkleber*; Acerola-Fruchtpulver* (auf Maniokstärke*)); Backtriebmittel: Natriumhydrogencarbonat; Natriumhydroxid (Brezellauge); Zitronensaftkonzentrat*. Kann Spuren von Nüssen; Mandeln; Milch; Ei und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",1,0.0,"ingredients / Inhaltsstoffe: wheat flour type 812*; ungehärtetes palm fat*; salt; invert sugar syrup*; barley malt extract*; yeast*; pipe sugar*; getrockneter sourdough* (rye flour*; wheat glue*; Acerola-Fruchtpulver* (on Maniokstärke*)); baking agent: sodium bicarbonate; sodium hydroxide (pretense); lemon juice concentrate*. can traces von nuts; almond; milk; no and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",1,0,"","dasistdrin",0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,4104420055360,1,2,"WEIZENMEHL*; Palmöl*; Rübenzucker*; Meersalz; Hefe*; GERSTENMALZEXTRAKT*; Backtriebmittel: Natriumhydrogencarbonat; Säureregulator: Natriumhydroxid *aus biologischer Landwirtschaft. Kann Spuren von Ei; Milch; Mandel; Haselnuss und Sesam enthalten.",0.0,1,0.0,"wheat flour*; palm oil*; beet sugar*; sea-salt; yeast*; barley malt extract*; baking agent: sodium bicarbonate; acid regulator: sodium hydroxide *out of biological agriculture. can traces von no; milk; mandel; Haselnuss and sesame contain.",1,0,1.0,"migipedia",0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,4104420055360,0,0,"Frans: itura GmbH Mahatma Gandhi-Str. 7 DE 64295 Darmstadt alnatura.de Hergestellt in: Schweiz/ Fabriqué en: Suisse FR BIO A PP/PET CH-BIO 6 EU-/Nicht-CU - Landwirtschaft Agriculture UE/non UE e 100g 4 104420 055360 115 31.03.2024 L460835 12:45 Thig Sporen: Eieren; Melk; Noten; Sesamzaad",0.0,0,0.0,"frans: relief gmbh mahatma Gandhi-Str. 7 of 64295 darmstadt alnatura.of manufactured in: Schweiz/ made in: suisse fr bio a PP/PET CH-bio 6 EU-/Nicht-CU - agriculture agriculture ue/non ue e 100g 4 104420 055360 115 31.03.2024 l460835 12:45 come trace: eggs; milk; nuts; sesame seed",0,0,1.0,"open_food_facts",0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,4104420056121,0,2,"Duits: Roggenvollkornschrot 55 %; Wasser; Leinsamen 6%; Meersalz; Hefe Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja",0.0,1,0.0,"german: ry 55 %; water; linseed 6%; sea-salt; yeast allergen: gluten trace: milk; nuts; sesame seed; soy bean",0,0,1.0,"alnatura",0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420056121,0,2,"Zutaten / Inhaltsstoffe: Roggenvollkornschrot* (55%); Wasser; Leinsamen* (6%); Meersalz; Hefe*. Kann Spuren von Nüssen; Milch; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",1,0.0,"ingredients / Inhaltsstoffe: ry* (55%); water; linseed* (6%); sea-salt; yeast*. can traces von nuts; milk; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420056121,0,2,"Duits: Roggenvollkornschrot 55 %; Wasser; Leinsamen 6%; Meersalz; Hefe Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja",0.0,1,0.0,"german: ry 55 %; water; linseed 6%; sea-salt; yeast allergen: gluten trace: milk; nuts; sesame seed; soy bean",0,0,1.0,"open_food_facts",0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420056244,0,2,"Duits: Roggenvollkornmehl 84%; Sesam 10%; Meersalz Allergenen: Gluten; Sesamzaad",0.0,0,0.0,"german: ryean and 84%; sesame 10%; sea-salt allergen: gluten; sesame seed",0,0,2.0,"alnatura",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056244,0,2,"Zutaten / Inhaltsstoffe: Roggenvollkornmehl* (84%); Sesam* (10%); Meersalz. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: ryean and* (84%); sesame* (10%); sea-salt. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056244,0,2,"Duits: Roggenvollkornmehl 84%; Sesam 10%; Meersalz Allergenen: Gluten; Sesamzaad",0.0,0,0.0,"german: ryean and 84%; sesame 10%; sea-salt allergen: gluten; sesame seed",0,0,2.0,"open_food_facts",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056343,0,2,"Duits: Dinkelmehl Type 630 (83%); Dinkelvolkorm schrot9%; Sonnenblumenol; Hefe Meersalz; Koriander",0.0,0,0.0,"german: spelled flour type 630 (83%); spelled schrot9%; sunflower; yeast sea-salt; cilantro",0,0,1.0,"alnatura",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056343,0,2,"Zutaten / Inhaltsstoffe: Dinkelmehl Type 630* (83%); Dinkelvollkornschrot* (9%); ungehärtetes Palmfett*; Hefe*; Meersalz; Koriander*. * aus biologischer Landwirtschaft Kann Spuren von Sesam enthalten.","",0,0.0,"ingredients / Inhaltsstoffe: spelled flour type 630* (83%); spelled -grain smoother* (9%); ungehärtetes palm fat*; yeast*; sea-salt; cilantro*. * out of biological agriculture can traces von sesame contain.",0,0,"","dasistdrin",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056343,0,2,"DINKELMEHL*¹ Type 630 (83%); DINKELVOLLKORNSCHROT*¹ 9 %; Sonnenblumenöl**; Hefe**; Meersalz; Koriander** *aus Demeter-Landbau **aus biologischer Landwirtschaft ¹DINKEL IST EINE URWEIZENART. Kann Spuren von Sesam enthalten.",0.0,0,0.0,"spelled flour*¹ type 630 (83%); spelled -grain smoother*¹ 9 %; sunflower oil**; yeast**; sea-salt; cilantro** *out of Demeter-Landbau **out of biological agriculture ¹DINKEL is one primal wheat. can traces von sesame contain.",0,0,1.0,"migipedia",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420056343,0,2,"Duits: Dinkelmehl Type 630 (83%); Dinkelvolkorm schrot9%; Sonnenblumenol; Hefe Meersalz; Koriander",0.0,0,0.0,"german: spelled flour type 630 (83%); spelled schrot9%; sunflower; yeast sea-salt; cilantro",0,0,0.0,"open_food_facts",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420056343,1,2,"83% Speltbloem type 630|9% Volkoren speltmeel|zonnebloemolie|gist|zeezout|koriander",0.0,1,0.0,"83% Speltbloem type 630|9% whole grain spelled flour|sunflower oil|yeast|sea salt|cilantro",1,0,1.0,"piccantino",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420057487,0,0,"Duits: Mais Sporen: Melk; Sesamzaad; Soja",0.0,0,0.0,"german: more trace: milk; sesame seed; soy bean",0,0,2.0,"alnatura",1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
0.0,4104420057487,0,0,"Zutaten / Inhaltsstoffe: Mais*. Kann Spuren von Milch; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: more*. can traces von milk; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4104420057487,0,0,"Duits: Mais Sporen: Melk; Sesamzaad; Soja",0.0,0,0.0,"german: more trace: milk; sesame seed; soy bean",0,0,1.0,"open_food_facts",1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,4104420060180,0,0,"Duits: Rooibos* *aus biologischer Landwirtschaft Herkunft: 5üdafrika",0.0,0,0.0,"german: rooibos* *out of biological agriculture origin: 5 co -africa",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420060180,0,0,"Zutaten / Inhaltsstoffe: Rooibos*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: rooibos*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420060180,0,0,"Duits: Rooibos* *aus biologischer Landwirtschaft Herkunft: 5üdafrika",0.0,0,0.0,"german: rooibos* *out of biological agriculture origin: 5 co -africa",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420073548,0,0,"Duits: Frischmilch; fettarme; Milch . Allergenen: Melk",0.0,1,0.0,"german: fresh milk; low -fat; milk . allergen: milk",0,0,0.0,"alnatura",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420073548,0,0,"Zutaten / Inhaltsstoffe: Frische fettarme Milch*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: freshness low -fat milk*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420073548,0,0,"Duits: Frischmilch; fettarme; Milch . Allergenen: Melk",0.0,1,0.0,"german: fresh milk; low -fat; milk . allergen: milk",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420074903,0,0,"Duits: Vollmilch* 83 %; Rübenzucker*; Stärke*; stark entöltes Kakaopulver* 1;5%; Verdickungsmittel: Johannisbrotkernmehl* Bourbonvanilleextrakt* *aus biologischer Landwirtschaft bland Allergenen: Melk",0.0,2,0.0,"german: full milk* 83 %; beet sugar*; strength*; stark entöltes cocoa powder* 1;5%; thickener: carob bean gum* bourbon vanilla extract* *out of biological agriculture bland allergen: milk",0,0,0.0,"alnatura",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420074903,0,2,"Zutaten / Inhaltsstoffe: Vollmilch* mit 3;5% Fett (83%); Rohrohrzucker*; Reisstärke*; fettarmes Kakaopulver* (1;5%); Reismehl*; Verdickungsmittel: Johannisbrotkernmehl und Agar-Agar; Bourbonvanilleextrakt*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",2,0.0,"ingredients / Inhaltsstoffe: full milk* with 3;5% fat (83%); pipe sugar*; rice strength*; bold arms cocoa powder* (1;5%); rice flour*; thickener: carob bean gum and Agar-Agar; bourbon vanilla extract*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420074903,0,0,"Duits: Vollmilch* 83 %; Rübenzucker*; Stärke*; stark entöltes Kakaopulver* 1;5%; Verdickungsmittel: Johannisbrotkernmehl* Bourbonvanilleextrakt* *aus biologischer Landwirtschaft bland Allergenen: Melk",0.0,2,0.0,"german: full milk* 83 %; beet sugar*; strength*; stark entöltes cocoa powder* 1;5%; thickener: carob bean gum* bourbon vanilla extract* *out of biological agriculture bland allergen: milk",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420076907,0,0,"Duits: Schafskäse; Ziegenmilch; Salzlake; tierisches Lab Allergenen: Melk",0.0,0,0.0,"german: sheep's cheese; goat milk; brine; animal lab allergen: milk",0,0,0.0,"alnatura",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420076907,0,0,"Zutaten / Inhaltsstoffe: Feta* aus Schafsmilch mit Ziegenmilchanteilen; tierisches Lab. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: feta* out of Schafsmilch with Ziegenmilchanteilen; animal lab. * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420076907,0,0,"Duits: Schafskäse; Ziegenmilch; Salzlake; tierisches Lab Allergenen: Melk",0.0,0,0.0,"german: sheep's cheese; goat milk; brine; animal lab allergen: milk",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420080423,0,0,"Duits: Äpfel 80%; Bananen 20%",0.0,0,0.0,"german: apples 80%; banana 20%",0,0,0.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420080423,0,0,"Zutaten / Inhaltsstoffe: Apfelmark** (47%); Wasser; Bananenpüree** (23%); Naturreismehl** (5%). * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft","",0,0.0,"ingredients / Inhaltsstoffe: applemark** (47%); water; Bananenpüree** (23%); brown rice flour** (5%). * out of ecological agriculture ** out of biologisch-dynamischer agriculture",0,0,"","dasistdrin",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420080423,0,0,"Duits: Äpfel 80%; Bananen 20%",0.0,0,0.0,"german: apples 80%; banana 20%",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4104420134607,0,2,"Frans: Farine d'épeautre type 1050 (56%); flocons d'avoine complète 17%; graisse de palme non hydrogénée; raisins secs concassés; séchés puis huilés (avec de l'huile de tournesol) 12%; flocons de banane 7%; poudre de pomme 5%; agent acidifiant: tartrate de potassium (tartre pur); poudre à lever: carbonate acide de sodium; fécule de maïs; thiamine (vitamine B1)",0.0,0,0.0,"frans: flour d'spelled type 1050 (56%); flakes d'oats complete 17%; fat of palme non hydrogenated; raisins secs crushed; dried then oils (with of l'oil of sunflower) 12%; flakes of banana 7%; powder of apple 5%; agent acidifying: tartrate of potassium (tartar pur); powder has lever: carbonate acid of sodium; starch of but; thiamine (vitamins b1)",0,0,1.0,"alnatura",0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
0.0,4104420134607,0,2,"Frans: Farine d'épeautre type 1050 (56%); flocons d'avoine complète 17%; graisse de palme non hydrogénée; raisins secs concassés; séchés puis huilés (avec de l'huile de tournesol) 12%; flocons de banane 7%; poudre de pomme 5%; agent acidifiant: tartrate de potassium (tartre pur); poudre à lever: carbonate acide de sodium; fécule de maïs; thiamine (vitamine B1)",0.0,0,0.0,"frans: flour d'spelled type 1050 (56%); flakes d'oats complete 17%; fat of palme non hydrogenated; raisins secs crushed; dried then oils (with of l'oil of sunflower) 12%; flakes of banana 7%; powder of apple 5%; agent acidifying: tartrate of potassium (tartar pur); powder has lever: carbonate acid of sodium; starch of but; thiamine (vitamins b1)",0,0,0.0,"open_food_facts",0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,4104420134607,0,2,"55% speltmeel type 1050|17% volkoren havervlokken|palmolie|Rozijnen geolied|rozijnen|zonnebloemolie|7% bananenvlokken|5% appel meel|Monokaliumtartraat (E336)|natriumwaterstofcarbonaat (E500ii)|maïszetmeel|vitamine B1 (thiamine)",0.0,1,0.0,"55% spelled flour type 1050|17% whole grain oat flakes|palmolie|Rozijnen geolied|rozijnen|sunflower oil|7% bananenvlokken|5% apple meel|Monokaliumtartraat (E336)|natriumwaterstofcarbonaat (e500ii)|corn starch|vitamins b1 (thiamine)",1,0,1.0,"piccantino",1,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
0.0,4104420136564,0,2,"Duits: Hafervollkornflocken 66%; Rosinen geölt 10% (Rosinen 99;5%; Sonnenblumenöl); Reis gepufft; Aprikosen getrocknet 5%; Datteln getrocknet 5%; Pflaumen getrocknet 3;5%; Äpfel getrocknet 2;5%; Reismehl ;Ceylon-Zimt Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja",0.0,1,0.0,"german: the sea grains 66%; raisins oiled 10% (raisins 99;5%; sunflower oil); reis fluffy; apricots dried 5%; dates dried 5%; plum dried 3;5%; apples dried 2;5%; rice flour ;Ceylon-Zimt allergen: gluten trace: milk; nuts; sesame seed; soy bean",0,0,1.0,"alnatura",0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420136564,0,2,"HAFERVOLLKORNFLOCKEN* 66%; Rosinen* geölt 10% (Rosinen* 99;5%; Sonnenblumenöl*); Reis* gepufft; Aprikosen* getrocknet 5%; Datteln* getrocknet 5%; Pflaumen* getrocknet 3;5%; Äpfel* getrocknet 2;5%; Reismehl*; Ceylon-Zimt* *aus biologischer Landwirtschaft. Kann Spuren von Soja; Milch; Mandel; Nüssen und Sesam enthalten.",0.0,1,0.0,"the sea grains* 66%; raisins* oiled 10% (raisins* 99;5%; sunflower oil*); reis* fluffy; apricots* dried 5%; dates* dried 5%; plum* dried 3;5%; apples* dried 2;5%; rice flour*; Ceylon-Zimt* *out of biological agriculture. can traces von soy bean; milk; mandel; nuts and sesame contain.",1,0,1.0,"migipedia",1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,4104420136564,0,2,"Duits: Hafervollkornflocken 66%; Rosinen geölt 10% (Rosinen 99;5%; Sonnenblumenöl); Reis gepufft; Aprikosen getrocknet 5%; Datteln getrocknet 5%; Pflaumen getrocknet 3;5%; Äpfel getrocknet 2;5%; Reismehl ;Ceylon-Zimt Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja",0.0,1,0.0,"german: the sea grains 66%; raisins oiled 10% (raisins 99;5%; sunflower oil); reis fluffy; apricots dried 5%; dates dried 5%; plum dried 3;5%; apples dried 2;5%; rice flour ;Ceylon-Zimt allergen: gluten trace: milk; nuts; sesame seed; soy bean",0,0,1.0,"open_food_facts",0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420136564,0,0,"66% volkoren havervlokken|10% rozijnen (geolied met zonnebloemolie)|gepofte rijst|5% abrikozen gedroogd|5% gedroogde dadels|3;5% gedroogde pruimen|2;5% gedroogde appels|rijstmeel|Ceylon kaneel",0.0,0,0.0,"66% whole grain oat flakes|10% rozijnen (geolied met sunflower oil)|gepofte rice|5% abrikozen gedroogd|5% gedroogde dadels|3;5% gedroogde pruimen|2;5% gedroogde appels|rice flour|ceylon kaneel",0,0,1.0,"piccantino",1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,4104420137547,0,0,"Duits: fettarme Milch*; Magermilch - konzentrat* *aus biodynamischem Landbau Allergenen: Melk",0.0,1,0.0,"german: low -fat milk*; skimmed milk - concentrate* *out of biodynamic agriculture allergen: milk",0,0,0.0,"alnatura",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,4104420137547,0,0,"Duits: fettarme Milch*; Magermilch - konzentrat* *aus biodynamischem Landbau Allergenen: Melk",0.0,1,0.0,"german: low -fat milk*; skimmed milk - concentrate* *out of biodynamic agriculture allergen: milk",0,0,0.0,"open_food_facts",0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,4104420137905,0,2,"Duits: Dinkelvollkornflocken; Hafervollkornflocken; Dinkelflakes 7 %; Dinkelschmelzflocken 5 %; (Dinkelvollkornmehl; Reismehl; Thiamin (Vitamin B1); Mandeln geröstet und gemahlen 4 % Allergenen: Gluten Sporen: Selderij; Melk; Sesamzaad; Soja; de:nusse",0.0,1,0.0,"german: wholemeal spelled flakes; the sea grains; digoi 7 %; spelled melting flakes 5 %; (spelled flour; rice flour; thiamin (vitamin b1); almond roasted and ground 4 % allergen: gluten trace: celery; milk; sesame seed; soy bean; of:cuddly",0,0,1.0,"alnatura",1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
1.0,4104420137905,0,2,"Duits: Dinkelvollkornflocken; Hafervollkornflocken; Dinkelflakes 7 %; Dinkelschmelzflocken 5 %; (Dinkelvollkornmehl; Reismehl; Thiamin (Vitamin B1); Mandeln geröstet und gemahlen 4 % Allergenen: Gluten Sporen: Selderij; Melk; Sesamzaad; Soja; de:nusse",0.0,1,0.0,"german: wholemeal spelled flakes; the sea grains; digoi 7 %; spelled melting flakes 5 %; (spelled flour; rice flour; thiamin (vitamin b1); almond roasted and ground 4 % allergen: gluten trace: celery; milk; sesame seed; soy bean; of:cuddly",0,0,1.0,"open_food_facts",1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,4104420137905,0,2,"44% volkoren speltvlokken|44% volkoren havervlokken|7% speltvlokken|5% speltvlokken|speltmeel|vitamine B1 (thiamine)",1.0,1,0.0,"44% whole grain speltvlokken|44% whole grain oat flakes|7% speltvlokken|5% speltvlokken|spelled flour|vitamins b1 (thiamine)",1,0,1.0,"piccantino",1,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
0.0,4104420138681,0,0,"Frans: @ Semoule de blé complet* ; thiamine (vita - mine Bi)l * de l'agriculture biodynamique selon la loi Provenance du blé: Allemagne Allergenen: Gluten",0.0,0,0.0,"frans: @ semolina of wheat completely* ; thiamine (vita - mine bi)l * of l'agriculture biodynamic according to the loi provenance of wheat: germany allergen: gluten",0,0,0.0,"alnatura",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420138681,0,0,"WEIZENGRIEß*; WEIZENVOLLKORNMEHL*; Thiamin (Vitamin B1) *aus Demeter Bio-Landbau.",0.0,1,0.0,"wheat semolina*; full grain flour*; thiamin (vitamin b1) *out of demeter Bio-Landbau.",0,0,0.0,"migipedia",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420138681,0,0,"Frans: @ Semoule de blé complet* ; thiamine (vita - mine Bi)l * de l'agriculture biodynamique selon la loi Provenance du blé: Allemagne Allergenen: Gluten",0.0,0,0.0,"frans: @ semolina of wheat completely* ; thiamine (vita - mine bi)l * of l'agriculture biodynamic according to the loi provenance of wheat: germany allergen: gluten",0,0,0.0,"open_food_facts",0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420138681,0,0,"tarwegries|volkoren meel|vitamine B1 (thiamine)",0.0,1,0.0,"wheat semolina|whole grain meel|vitamins b1 (thiamine)",1,0,0.0,"piccantino",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1.0,4104420140660,0,0,"ROGGEN* *aus Demeter Bio-LandbauKann Spuren von Soja; Milch; Mandel; Nüssen; Sellerie und Sesam enthalten.",0.0,1,0.0,"rye* *out of demeter Bio-LandbauKann traces von soy bean; milk; mandel; nuts; celery and sesame contain.",1,0,1.0,"migipedia",1,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
0.0,4104420140660,0,0,"rogge",0.0,0,0.0,"rogge",0,0,0.0,"piccantino",0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,4104420142640,0,0,"Duits: Kichererbsen 48%; Wasser; Sonnenblumenöl; Tomaten 10%; Sesam; Tomaten getrocknet 2%; Maisstärke; Salz; Zitronensaft aus Zitronensaftkonzentrat; Rübenzucker; Zwiebeln; Gewürze; Verdickungsmittel: Johannisbrotkernmehl; Knoblauch Allergenen: Sesamzaad",0.0,0,0.0,"german: chickpeas 48%; water; sunflower oil; tomatoes 10%; sesame; tomatoes dried 2%; corn starch; salt; lemon juice out of lemon juice concentrate; beet sugar; onion; spices; thickener: carob bean gum; garlic allergen: sesame seed",0,0,2.0,"alnatura",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4104420142640,0,0,"Duits: Kichererbsen 48%; Wasser; Sonnenblumenöl; Tomaten 10%; Sesam; Tomaten getrocknet 2%; Maisstärke; Salz; Zitronensaft aus Zitronensaftkonzentrat; Rübenzucker; Zwiebeln; Gewürze; Verdickungsmittel: Johannisbrotkernmehl; Knoblauch Allergenen: Sesamzaad",0.0,0,0.0,"german: chickpeas 48%; water; sunflower oil; tomatoes 10%; sesame; tomatoes dried 2%; corn starch; salt; lemon juice out of lemon juice concentrate; beet sugar; onion; spices; thickener: carob bean gum; garlic allergen: sesame seed",0,0,2.0,"open_food_facts",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
